temperature,humidity,rainfall,region,season,crop
20.5,63.9,637.3,8,kharif,millet
34.4,82.8,780.8,7,summer,maize
21.9,76.4,909.5,5,rabi,wheat
33.6,52.3,927.7,9,summer,cotton
32.7,62.8,2086.2,1,rabi,barley
34.4,67.1,564.8,6,summer,mustard
31.8,41.3,997.8,3,kharif,jute
21.5,80.7,850.0,6,rabi,rice
24.8,85.0,1039.8,9,rabi,soybean
34.7,46.6,518.9,10,rabi,groundnut
30.2,64.3,1122.8,3,rabi,rice
27.4,40.1,1123.6,9,kharif,cotton
20.5,74.5,684.6,13,summer,groundnut
26.7,64.7,3368.6,15,kharif,coconut
32.1,66.7,886.5,5,summer,sugarcane
28.5,79.1,613.2,13,rabi,groundnut
30.1,79.5,1040.0,7,summer,maize
23.9,60.5,160.7,14,kharif,cumin
27.2,73.3,1008.3,4,kharif,rice
31.2,41.3,1368.7,4,rabi,wheat
26.7,60.6,1255.5,4,rabi,rice
20.3,81.1,1021.9,5,summer,wheat
20.9,63.5,878.3,10,rabi,millet
28.8,49.3,1060.4,9,summer,cotton
34.7,44.2,925.9,3,summer,rice
23.2,64.3,2292.1,12,summer,coconut
34.1,56.9,174.5,14,kharif,millet
34.4,64.7,652.6,9,rabi,cotton
35.0,68.3,1196.9,9,summer,cotton
28.3,54.1,1128.9,8,rabi,pulses
26.6,47.6,958.4,8,kharif,millet
29.4,80.0,1018.4,3,rabi,rice
35.0,66.5,1322.8,5,rabi,sugarcane
21.8,56.4,1169.9,5,summer,sugarcane
27.3,75.1,1493.8,3,rabi,jute
21.5,68.6,217.6,14,kharif,millet
20.2,47.5,1508.1,2,kharif,maize
22.4,72.6,594.9,10,kharif,groundnut
34.9,82.5,1577.9,2,rabi,rice
23.8,89.9,178.1,14,rabi,cumin
31.7,76.8,3320.3,15,summer,coconut
21.6,80.6,869.6,5,kharif,wheat
25.6,57.4,1913.3,1,kharif,barley
26.5,46.2,387.1,14,rabi,millet
21.6,56.6,1322.5,4,kharif,wheat
23.0,46.4,911.8,3,rabi,rice
31.1,71.7,1855.6,2,kharif,fruits
21.0,85.3,1120.2,3,summer,rice
26.7,43.2,2490.5,12,kharif,rice
24.8,49.2,1780.3,2,summer,tea
21.7,69.3,662.8,6,kharif,mustard
21.7,43.4,431.8,13,kharif,groundnut
34.8,53.3,1340.2,2,summer,maize
20.6,40.9,698.9,9,rabi,cotton
23.6,51.0,799.5,8,kharif,millet
25.2,47.5,2160.7,15,kharif,coconut
23.3,50.8,1456.2,2,summer,fruits
33.6,88.4,2387.2,12,kharif,spices
21.3,52.2,623.1,7,kharif,maize
27.0,69.3,976.5,6,rabi,wheat
27.6,87.5,748.4,13,rabi,cotton
33.4,45.1,1905.0,2,rabi,tea
21.0,84.2,2176.9,2,kharif,fruits
30.6,64.3,2611.2,11,kharif,coconut
25.6,74.2,600.0,13,rabi,groundnut
30.4,58.5,1429.2,3,kharif,rice
20.0,75.8,1087.4,9,summer,soybean
28.5,75.4,1004.1,9,rabi,cotton
24.9,76.4,2528.7,11,summer,rice
28.4,78.1,1005.4,3,rabi,jute
26.0,41.8,900.6,3,rabi,jute
27.9,45.6,2199.6,15,kharif,coconut
25.2,51.6,1713.0,11,summer,coconut
20.7,89.2,462.8,13,rabi,cotton
30.0,53.2,715.0,10,rabi,pulses
29.0,84.9,2078.6,12,summer,coconut
33.9,50.8,1911.5,1,rabi,potato
27.9,42.4,2276.2,12,kharif,coconut
25.4,51.6,1387.9,4,summer,wheat
23.3,41.5,721.4,10,rabi,pulses
27.6,49.8,1310.1,1,summer,potato
24.3,56.8,1310.4,4,rabi,wheat
22.1,78.4,794.9,13,rabi,groundnut
24.2,51.7,2497.3,1,kharif,wheat
23.3,75.8,1434.6,4,summer,wheat
21.4,67.0,1224.0,4,rabi,rice
33.8,42.8,1245.2,3,kharif,jute
33.4,68.2,646.9,9,summer,soybean
33.2,73.5,780.4,8,summer,pulses
22.8,45.7,2375.5,12,rabi,spices
32.5,59.1,906.4,6,rabi,wheat
34.7,80.6,1260.7,5,rabi,sugarcane
23.2,46.5,594.5,10,summer,groundnut
23.9,51.5,566.8,10,summer,millet
24.8,59.7,604.4,6,rabi,rice
21.3,44.2,249.4,14,kharif,cumin
25.1,86.6,1069.8,3,rabi,jute
20.5,84.4,2221.4,12,summer,coconut
25.0,75.0,461.2,13,summer,groundnut
34.1,44.3,1143.7,5,summer,sugarcane
21.9,53.4,1486.8,1,rabi,potato
34.3,41.7,543.8,10,summer,millet
33.0,82.6,2357.7,11,rabi,coconut
20.0,58.2,535.0,13,kharif,groundnut
31.7,41.5,702.0,13,kharif,cotton
34.1,71.9,830.3,10,kharif,groundnut
25.6,77.0,774.8,6,kharif,mustard
29.3,86.4,291.2,14,rabi,cumin
33.8,77.5,937.3,8,summer,millet
29.3,68.6,2842.7,12,summer,spices
22.6,53.2,904.0,5,kharif,wheat
23.5,71.2,838.8,9,summer,cotton
22.1,80.6,1163.3,7,rabi,rice
25.8,46.6,778.2,10,rabi,millet
23.8,49.2,1013.4,7,rabi,maize
29.8,84.8,570.3,6,kharif,wheat
34.5,76.0,1184.9,5,kharif,wheat
26.8,65.6,1243.7,5,rabi,wheat
26.5,87.3,609.3,13,summer,groundnut
29.3,70.7,1349.5,4,summer,rice
25.7,54.5,2395.3,2,kharif,rice
25.9,81.0,2005.2,1,summer,maize
24.6,84.4,1762.1,2,rabi,maize
20.4,43.3,923.8,9,summer,cotton
29.2,79.8,1262.0,2,rabi,tea
30.2,86.5,916.5,4,summer,rice
31.8,70.6,1227.2,4,rabi,wheat
29.4,77.6,1082.7,7,summer,rice
35.0,65.2,2168.9,11,rabi,coconut
30.8,52.6,821.7,6,rabi,mustard
30.9,46.8,2624.6,11,kharif,rice
30.2,47.8,625.0,8,rabi,millet
26.2,73.4,2314.9,2,kharif,maize
20.1,55.2,1082.0,8,rabi,millet
23.0,47.4,2296.4,2,kharif,rice
24.5,72.3,2173.3,1,rabi,potato
31.8,82.5,945.4,9,summer,soybean
34.8,87.1,1668.9,1,kharif,maize
31.3,59.9,634.9,10,kharif,millet
23.6,82.5,3044.2,15,summer,coconut
21.9,82.9,789.0,13,kharif,cotton
25.1,76.7,544.5,10,kharif,pulses
34.2,65.6,2264.5,11,rabi,coconut
31.0,50.8,2804.1,11,rabi,rice
23.4,64.4,1319.9,5,rabi,wheat
22.7,83.6,783.8,10,rabi,groundnut
24.9,46.7,728.2,9,summer,soybean
29.8,43.5,644.5,6,summer,mustard
21.1,56.7,634.1,8,summer,millet
32.4,68.2,645.5,13,rabi,groundnut
31.4,64.9,563.6,13,kharif,groundnut
21.8,64.1,812.2,9,rabi,cotton
28.0,70.9,851.0,9,rabi,soybean
29.0,85.4,2301.3,15,kharif,spices
23.1,44.0,986.9,6,rabi,rice
31.0,82.4,735.1,10,rabi,groundnut
25.2,73.6,2199.9,1,summer,potato
24.7,81.6,1758.9,2,kharif,fruits
28.2,44.4,2814.2,12,rabi,coconut
28.8,71.8,1619.6,2,rabi,fruits
34.3,83.3,816.6,9,rabi,soybean
32.0,71.4,725.1,6,kharif,wheat
26.1,75.8,369.3,14,summer,cumin
27.9,61.9,1137.0,9,kharif,cotton
33.7,61.7,533.2,6,summer,mustard
30.1,42.8,1560.3,1,summer,potato
26.3,48.9,2419.1,12,kharif,coconut
30.2,77.0,750.9,6,summer,rice
28.6,74.0,1465.6,2,summer,rice
32.3,71.1,2487.7,12,kharif,coconut
31.6,40.6,2027.2,1,kharif,potato
24.2,86.1,3423.7,15,kharif,coconut
24.3,72.2,1847.5,1,summer,wheat
26.4,72.3,719.4,10,kharif,millet
24.4,80.1,715.3,13,kharif,cotton
23.7,43.8,2222.4,15,rabi,spices
34.3,42.7,917.1,6,summer,rice
22.7,75.0,2072.0,2,kharif,fruits
26.0,51.7,774.1,7,rabi,rice
25.0,67.5,602.6,10,kharif,pulses
30.9,43.9,3310.3,15,rabi,spices
33.7,77.1,808.0,10,kharif,pulses
28.1,84.8,1259.1,4,rabi,wheat
23.2,52.5,1358.5,2,summer,maize
29.8,69.5,883.9,8,summer,millet
29.2,58.6,627.5,10,summer,groundnut
32.1,80.5,3459.7,15,summer,spices
28.8,76.3,2360.7,1,rabi,potato
22.8,83.2,767.2,6,kharif,mustard
25.6,80.5,1156.2,3,kharif,rice
22.7,86.3,272.9,14,rabi,millet
30.0,76.1,970.6,5,rabi,sugarcane
26.6,76.0,951.7,8,rabi,pulses
30.6,87.9,740.9,6,summer,mustard
32.7,56.3,1104.6,7,rabi,maize
22.0,67.9,937.0,6,summer,rice
28.8,71.4,591.7,10,summer,millet
30.3,46.7,1009.4,3,kharif,rice
28.3,74.1,2279.7,2,rabi,rice
23.8,60.5,869.2,9,summer,cotton
35.0,82.7,709.3,6,rabi,wheat
21.3,88.7,2856.0,12,summer,coconut
20.0,58.9,636.0,13,rabi,cotton
24.2,73.8,972.3,4,summer,wheat
29.0,53.6,1394.0,1,summer,barley
25.3,58.8,2580.5,15,rabi,coconut
31.3,42.6,935.2,3,summer,rice
31.6,65.2,730.0,6,summer,mustard
26.1,43.4,2571.7,15,rabi,spices
26.7,87.3,706.2,13,summer,cotton
22.5,44.0,2009.5,15,kharif,coconut
31.0,48.2,708.8,7,summer,maize
20.3,63.2,1275.4,4,summer,rice
31.4,40.5,699.4,10,rabi,pulses
27.9,63.4,772.6,6,kharif,mustard
29.3,52.8,1950.5,2,rabi,maize
21.4,63.6,855.3,5,summer,sugarcane
29.8,73.3,1119.1,9,summer,cotton
31.0,65.9,2259.6,2,summer,rice
30.4,87.8,727.9,13,rabi,groundnut
33.2,40.5,1322.0,3,kharif,jute
29.9,60.2,1302.1,4,rabi,wheat
23.0,43.2,2088.3,15,kharif,coconut
22.9,73.4,1435.3,5,kharif,wheat
25.6,43.9,1695.4,2,kharif,fruits
30.6,48.3,859.4,7,kharif,rice
28.3,89.2,158.5,14,summer,cumin
31.8,71.1,3170.3,15,kharif,coconut
20.5,56.5,1161.3,4,summer,rice
27.8,75.3,153.0,14,summer,cumin
34.2,58.6,1315.1,4,summer,rice
28.3,87.7,115.2,14,summer,millet
32.8,50.5,2204.1,1,summer,barley
21.3,61.8,2047.7,2,kharif,fruits
33.5,60.3,1591.7,2,summer,tea
23.0,72.5,790.3,9,summer,soybean
32.0,57.2,786.8,9,kharif,cotton
24.7,85.0,1131.9,3,rabi,rice
30.7,54.3,614.1,6,summer,mustard
30.2,73.0,789.6,7,kharif,pulses
21.2,85.5,1011.0,3,kharif,jute
23.4,58.3,953.8,3,summer,rice
29.2,75.7,2784.7,12,rabi,spices
26.6,67.2,654.5,6,rabi,rice
25.2,68.4,862.7,8,kharif,pulses
26.9,87.7,3368.3,15,rabi,coconut
20.3,65.1,579.5,10,summer,pulses
31.6,45.2,918.2,6,rabi,wheat
30.5,60.8,1843.6,2,summer,fruits
29.0,50.4,1551.8,1,rabi,wheat
24.1,64.9,832.7,9,rabi,cotton
31.8,50.4,2205.5,11,rabi,rice
29.7,83.3,889.7,7,summer,maize
22.5,79.8,808.6,7,summer,rice
34.1,51.4,998.3,5,rabi,sugarcane
33.4,42.2,1118.4,5,rabi,wheat
25.3,53.0,1930.4,2,rabi,tea
22.2,47.5,979.8,4,kharif,wheat
34.0,73.6,2735.1,12,kharif,spices
28.5,55.1,2612.3,11,kharif,rice
23.9,83.3,513.3,6,kharif,rice
22.8,40.9,754.2,6,summer,wheat
31.2,70.9,993.8,3,rabi,rice
24.0,70.3,2206.1,15,rabi,coconut
29.1,77.3,833.8,10,kharif,pulses
31.7,83.5,2654.8,12,summer,rice
28.1,60.8,738.4,10,rabi,pulses
23.8,41.2,999.0,5,summer,wheat
32.9,73.2,2162.7,12,kharif,rice
22.3,77.5,2468.9,15,kharif,spices
32.2,77.6,634.4,8,rabi,millet
33.0,52.1,1686.0,12,rabi,rice
22.1,49.1,3479.9,15,kharif,spices
30.4,57.9,801.0,3,rabi,jute
33.4,82.2,945.3,3,summer,jute
22.3,83.8,233.4,14,rabi,millet
32.6,70.5,976.1,3,rabi,rice
28.4,78.3,625.4,6,summer,mustard
28.9,75.0,2456.7,12,summer,rice
20.3,84.8,2222.6,12,rabi,coconut
30.0,72.6,893.1,7,summer,pulses
26.0,47.8,2462.5,15,kharif,coconut
26.8,64.5,879.4,10,summer,pulses
28.8,84.4,1700.3,11,kharif,rice
24.6,75.0,459.5,13,rabi,cotton
20.5,56.2,1186.1,5,kharif,sugarcane
29.3,46.1,2488.8,12,rabi,coconut
21.8,65.6,1576.5,12,rabi,coconut
30.4,65.9,1183.1,5,rabi,sugarcane
31.8,60.8,1157.6,4,summer,rice
24.6,49.1,2519.4,11,summer,rice
34.9,87.9,1015.6,7,kharif,maize
24.1,85.4,1615.6,12,kharif,spices
23.0,65.2,1915.1,1,summer,wheat
28.0,44.8,925.1,7,summer,rice
27.2,58.4,1471.5,3,rabi,jute
20.9,77.2,2779.1,12,summer,rice
32.7,51.7,503.3,13,summer,groundnut
23.9,59.0,762.1,13,summer,groundnut
34.5,43.4,1003.1,9,kharif,cotton
23.4,73.2,2329.0,2,summer,maize
21.3,87.3,268.5,14,rabi,cumin
23.0,62.0,1123.2,8,summer,millet
28.7,41.8,2107.2,2,rabi,rice
32.4,77.1,2579.7,15,rabi,coconut
27.2,84.9,1905.8,12,kharif,rice
21.7,72.4,741.0,6,kharif,mustard
27.0,50.4,800.8,9,rabi,soybean
29.5,48.6,394.9,14,rabi,cumin
34.4,63.3,654.6,10,rabi,pulses
24.4,44.0,1995.6,12,summer,spices
26.4,70.5,2114.5,15,rabi,coconut
28.7,74.3,1415.4,1,kharif,wheat
21.0,66.8,664.7,10,rabi,pulses
21.2,88.2,1378.0,2,kharif,tea
20.7,48.8,1012.9,8,rabi,pulses
28.0,59.8,692.6,8,summer,millet
29.6,79.5,720.5,8,kharif,pulses
30.9,82.7,836.9,3,kharif,rice
28.0,49.8,1232.9,4,rabi,rice
31.3,53.1,1033.5,8,rabi,pulses
21.0,53.5,757.1,10,summer,groundnut
21.8,47.0,1434.5,1,summer,wheat
32.5,49.3,1184.3,7,kharif,maize
21.8,63.1,1377.5,4,kharif,rice
20.8,50.6,690.8,13,rabi,cotton
32.0,74.4,2256.3,1,rabi,maize
24.2,86.2,1064.5,5,kharif,sugarcane
24.1,58.3,1270.9,5,kharif,wheat
28.2,82.0,2080.7,15,rabi,spices
32.6,54.4,1355.8,3,rabi,jute
28.8,78.9,1934.6,12,rabi,spices
28.9,81.5,735.2,13,summer,groundnut
31.3,72.1,935.0,3,rabi,jute
21.2,56.3,848.7,7,rabi,pulses
21.2,59.5,964.0,5,rabi,wheat
32.8,50.2,988.6,7,kharif,maize
25.0,74.7,709.8,7,kharif,pulses
25.7,57.0,1428.5,2,kharif,tea
23.3,75.7,1071.7,5,rabi,sugarcane
34.2,40.6,496.4,13,summer,groundnut
21.8,88.3,753.7,13,kharif,cotton
21.2,41.2,1413.6,1,rabi,barley
32.8,75.0,1111.4,8,summer,pulses
22.3,74.9,568.2,13,summer,groundnut
30.4,85.4,882.6,10,kharif,millet
23.1,70.7,1666.3,12,kharif,spices
22.9,66.0,661.7,10,kharif,pulses
20.2,53.7,1883.0,12,rabi,spices
23.5,87.4,2305.3,12,rabi,coconut
33.6,83.1,169.8,14,kharif,millet
23.6,74.7,811.2,7,summer,rice
30.1,72.2,639.7,10,rabi,pulses
30.9,53.0,1128.1,3,rabi,rice
27.2,58.4,1126.1,5,summer,sugarcane
34.5,60.5,1929.9,12,summer,rice
32.7,54.9,310.7,14,summer,cumin
31.8,59.1,1647.5,1,summer,barley
33.8,47.4,1445.7,3,rabi,jute
32.6,48.0,866.2,3,kharif,rice
29.9,42.2,908.8,4,summer,wheat
32.5,40.5,1394.1,5,rabi,wheat
21.2,51.0,1825.1,12,rabi,spices
33.1,54.0,698.3,13,rabi,groundnut
34.8,81.3,2265.4,12,kharif,rice
25.6,56.7,3408.5,15,rabi,coconut
27.9,86.2,2300.1,11,kharif,rice
20.2,56.9,497.0,13,summer,groundnut
30.3,81.7,2123.3,12,rabi,spices
33.2,87.3,706.4,6,summer,rice
21.2,81.0,2110.2,11,summer,rice
24.1,41.7,550.5,6,kharif,wheat
21.9,79.3,235.6,14,summer,cumin
28.9,40.1,1312.2,1,summer,maize
23.3,79.0,1219.5,2,summer,rice
28.7,51.3,1248.0,3,summer,jute
27.2,86.9,1868.9,2,rabi,maize
31.5,71.9,201.1,14,rabi,millet
32.6,42.6,1162.8,7,summer,maize
22.6,51.7,940.4,9,rabi,cotton
22.5,87.0,928.5,6,kharif,mustard
34.5,84.9,1331.0,1,kharif,maize
28.7,76.4,691.6,10,summer,pulses
34.4,83.0,1366.3,3,summer,jute
22.8,85.6,1618.1,11,summer,rice
22.6,61.5,825.1,9,kharif,soybean
27.5,65.9,842.8,10,rabi,pulses
22.2,69.1,1884.3,2,summer,maize
23.0,78.7,2226.5,15,summer,spices
23.0,69.0,496.2,13,kharif,cotton
23.7,46.5,880.7,4,rabi,rice
30.2,80.3,2090.5,15,rabi,spices
24.3,88.7,1427.1,5,kharif,wheat
22.3,61.5,2234.8,2,kharif,tea
25.5,54.5,969.5,8,kharif,millet
28.2,50.2,840.3,6,kharif,wheat
24.2,60.0,306.9,14,rabi,millet
32.4,75.4,588.6,6,rabi,mustard
24.3,72.3,821.3,10,kharif,millet
26.0,40.1,2689.6,15,kharif,spices
34.6,42.7,2391.0,2,kharif,fruits
33.8,70.6,2229.2,2,rabi,rice
32.2,44.4,208.6,14,rabi,millet
28.2,58.4,650.3,13,kharif,cotton
30.3,48.8,1905.2,2,summer,rice
33.9,74.2,2378.3,15,rabi,coconut
32.8,61.8,1008.2,3,kharif,jute
24.7,85.7,892.9,10,kharif,groundnut
28.7,64.9,1157.4,7,summer,pulses
21.6,74.8,1414.5,5,kharif,wheat
32.9,50.7,535.6,6,kharif,mustard
30.6,57.4,2254.7,12,kharif,coconut
21.4,52.7,656.4,8,summer,millet
25.0,75.5,1011.0,9,summer,soybean
20.0,60.3,1575.3,1,kharif,wheat
27.9,75.3,2074.1,2,rabi,tea
33.1,60.2,2200.6,15,kharif,coconut
33.3,57.2,2089.9,12,summer,spices
22.8,66.0,2474.0,1,rabi,wheat
23.0,59.5,735.8,10,summer,millet
31.4,70.0,233.8,14,kharif,cumin
22.5,62.1,506.0,10,summer,groundnut
23.8,51.0,1637.2,1,summer,wheat
23.0,40.6,2342.3,12,rabi,rice
31.0,43.8,720.6,10,kharif,millet
23.1,57.8,601.5,6,kharif,rice
30.3,58.2,798.0,13,rabi,cotton
29.3,57.9,2186.7,2,rabi,maize
34.3,55.2,726.6,7,rabi,pulses
29.3,45.5,1173.7,9,rabi,cotton
21.4,70.0,127.7,14,kharif,millet
32.6,51.9,2399.7,2,summer,maize
31.4,61.3,2827.3,15,rabi,spices
23.7,86.8,1231.7,1,kharif,maize
22.0,70.8,949.2,4,rabi,wheat
25.9,56.9,1486.1,3,rabi,rice
25.3,41.1,263.6,14,kharif,cumin
32.2,85.6,1147.0,7,summer,rice
32.6,58.9,2409.6,1,summer,maize
30.8,82.4,1082.9,4,rabi,wheat
34.2,61.9,1548.9,12,summer,spices
28.3,61.7,1961.1,12,summer,spices
31.0,75.9,1538.1,1,kharif,wheat
20.6,87.0,3295.5,15,kharif,spices
28.8,40.1,1054.5,9,rabi,soybean
29.8,58.1,422.9,13,summer,groundnut
34.6,70.5,807.2,10,summer,groundnut
22.7,61.0,1279.3,5,kharif,wheat
24.8,85.8,2715.3,11,rabi,coconut
25.7,45.1,1328.7,3,summer,rice
30.9,74.9,944.7,6,kharif,wheat
24.0,88.8,1406.6,4,summer,wheat
32.4,62.5,1073.4,3,summer,rice
33.2,42.3,1439.3,4,summer,wheat
23.3,45.7,540.8,13,rabi,groundnut
23.6,77.4,884.5,10,summer,millet
26.3,40.1,2879.4,15,rabi,coconut
32.1,51.5,878.4,4,summer,rice
22.1,72.7,747.2,6,kharif,wheat
22.6,75.4,1482.9,3,summer,rice
30.5,58.4,1231.3,4,summer,rice
26.4,55.2,302.8,14,rabi,millet
33.0,52.5,2152.4,12,rabi,rice
20.5,45.4,2397.9,2,rabi,fruits
34.6,63.0,1504.5,2,rabi,tea
30.6,57.7,740.1,9,rabi,soybean
21.6,43.9,1242.9,4,summer,wheat
27.5,62.8,1396.4,4,kharif,rice
34.2,79.0,1093.0,5,rabi,wheat
22.7,55.1,976.9,7,kharif,maize
27.8,55.9,1145.1,5,summer,sugarcane
34.6,51.2,1193.6,4,kharif,wheat
24.7,71.4,661.3,13,rabi,groundnut
20.1,75.4,716.6,9,kharif,cotton
21.7,55.2,647.6,6,summer,rice
25.6,43.9,2273.3,12,rabi,coconut
22.8,42.0,1155.8,7,summer,pulses
23.5,54.3,1008.3,9,rabi,soybean
29.6,89.9,1180.4,4,kharif,wheat
34.1,60.6,2334.5,2,kharif,tea
27.8,40.4,2578.1,11,kharif,rice
23.4,50.7,1775.0,1,rabi,wheat
28.9,69.6,712.3,13,rabi,groundnut
27.0,81.1,858.7,7,rabi,maize
20.5,41.5,2838.3,11,kharif,coconut
33.4,71.7,2232.7,12,rabi,spices
27.0,86.9,744.9,8,summer,millet
31.6,68.5,1165.5,5,kharif,sugarcane
33.9,72.6,2138.5,15,summer,spices
21.7,51.5,632.1,13,kharif,cotton
33.9,77.3,2664.0,11,summer,rice
30.7,42.7,1123.0,3,rabi,jute
20.7,89.5,1065.8,7,rabi,pulses
28.2,40.8,2540.9,11,rabi,coconut
24.9,88.1,1837.8,12,kharif,coconut
23.0,85.6,1741.1,2,kharif,fruits
26.6,85.2,1700.7,1,kharif,potato
27.9,45.5,612.0,9,kharif,cotton
27.0,52.2,310.2,14,rabi,cumin
21.1,82.1,1250.1,1,rabi,potato
33.8,46.4,1218.9,1,kharif,wheat
25.5,49.4,819.8,8,kharif,pulses
25.9,74.4,768.6,10,summer,millet
22.1,67.5,1868.8,2,summer,fruits
29.2,76.5,866.3,10,summer,millet
22.9,82.3,1428.5,3,rabi,rice
32.9,83.0,1211.5,1,kharif,wheat
22.7,57.6,513.5,13,rabi,groundnut
21.6,86.3,1696.1,12,summer,coconut
20.8,56.8,1283.9,3,kharif,rice
31.1,68.5,503.2,10,kharif,millet
26.6,80.6,398.3,14,summer,cumin
29.8,66.7,859.1,9,rabi,cotton
30.7,78.4,917.3,7,kharif,pulses
24.5,79.5,1552.9,2,kharif,rice
30.6,40.7,1236.3,5,kharif,wheat
34.9,41.1,2243.7,12,rabi,rice
23.9,75.7,1674.5,11,rabi,coconut
26.1,72.1,737.4,6,rabi,wheat
24.3,66.1,636.9,8,kharif,pulses
28.1,89.0,842.9,5,rabi,wheat
21.1,41.0,871.9,10,summer,millet
24.3,43.2,1928.6,1,kharif,potato
21.3,58.2,1089.8,9,summer,cotton
30.7,88.8,1182.8,9,summer,cotton
32.2,43.1,615.0,7,kharif,pulses
31.6,65.7,1168.4,9,summer,soybean
20.3,61.5,664.5,9,kharif,soybean
26.1,54.0,535.9,6,kharif,rice
25.5,84.2,1043.2,7,rabi,maize
24.2,44.7,2177.6,1,kharif,maize
30.8,62.0,2289.6,11,kharif,coconut
24.9,43.6,925.9,4,rabi,rice
23.8,90.0,896.9,7,kharif,rice
23.0,79.6,2249.5,1,summer,barley
20.1,77.1,2936.6,15,summer,coconut
28.3,72.4,911.7,3,kharif,rice
20.3,49.2,2428.7,12,summer,spices
27.1,47.8,1543.4,11,kharif,coconut
25.9,69.3,2724.0,11,rabi,rice
30.1,49.4,687.7,10,summer,groundnut
20.0,72.9,1202.2,1,kharif,potato
20.3,81.5,2076.2,1,summer,barley
29.5,65.8,1425.1,3,kharif,jute
31.0,59.4,1713.8,11,kharif,rice
29.1,78.8,1921.0,2,rabi,tea
30.6,42.1,2767.4,15,kharif,spices
30.4,89.5,2073.8,2,summer,maize
22.6,62.7,2117.1,2,rabi,rice
22.3,87.6,709.5,10,kharif,millet
31.8,77.6,2275.1,2,rabi,tea
26.1,47.8,748.0,10,rabi,pulses
28.5,46.2,716.3,10,rabi,millet
29.4,83.1,1142.9,9,summer,cotton
28.1,46.7,3173.5,15,kharif,spices
26.6,62.7,984.5,3,kharif,rice
34.5,54.4,1149.7,4,kharif,wheat
29.6,47.6,638.3,6,summer,mustard
22.3,83.8,1044.7,8,kharif,pulses
32.8,70.8,1656.1,1,kharif,barley
28.4,67.3,2357.6,15,kharif,coconut
23.7,53.1,709.6,6,kharif,mustard
25.8,67.6,2819.9,15,summer,coconut
24.9,60.2,2082.9,11,summer,coconut
33.5,48.3,839.9,7,summer,pulses
34.5,63.2,601.8,9,kharif,soybean
26.4,59.8,1019.7,8,rabi,millet
30.2,57.0,3132.2,15,rabi,coconut
23.3,53.2,2798.6,15,rabi,spices
25.7,60.4,3171.9,15,rabi,spices
20.5,49.8,1309.3,3,kharif,rice
34.0,47.2,2174.3,1,summer,wheat
33.3,46.8,376.2,14,rabi,cumin
22.5,66.6,2020.5,12,kharif,coconut
22.4,64.9,649.5,8,rabi,pulses
20.1,50.4,1496.9,5,kharif,sugarcane
30.1,79.9,1869.6,2,kharif,maize
21.4,73.0,1095.8,5,rabi,sugarcane
28.4,49.2,2549.2,11,kharif,coconut
33.5,63.5,1198.2,8,rabi,pulses
27.2,66.7,1260.9,5,summer,sugarcane
21.5,68.3,2466.4,15,rabi,coconut
23.3,54.0,228.9,14,rabi,cumin
21.8,60.6,262.1,14,kharif,cumin
30.9,70.4,3361.2,15,summer,coconut
31.8,42.8,1096.7,3,rabi,rice
33.2,48.6,750.7,9,summer,soybean
27.1,89.7,513.9,6,summer,rice
21.5,57.1,1515.1,2,summer,tea
22.3,81.1,1842.9,2,summer,tea
25.8,47.9,2666.6,12,rabi,spices
25.8,79.5,570.0,10,summer,groundnut
31.6,65.0,633.5,13,kharif,cotton
22.5,56.6,1572.3,12,rabi,spices
24.3,85.6,449.5,13,rabi,cotton
26.1,75.4,2171.3,12,rabi,spices
28.2,54.7,822.0,4,rabi,wheat
23.4,49.5,662.7,6,rabi,rice
26.9,62.0,971.3,6,summer,rice
33.6,75.5,849.0,10,summer,millet
23.5,46.1,224.7,14,rabi,cumin
20.8,72.2,1994.3,1,kharif,wheat
30.8,71.7,990.4,7,kharif,pulses
30.8,64.8,224.4,14,summer,cumin
32.8,43.7,1083.5,9,kharif,cotton
31.4,52.5,1225.8,1,summer,maize
31.3,89.3,2705.9,12,summer,coconut
21.1,58.2,520.9,13,kharif,groundnut
25.6,64.7,1369.6,5,rabi,sugarcane
31.0,82.8,997.2,5,rabi,sugarcane
28.0,67.1,739.1,9,kharif,cotton
25.2,63.3,1000.2,8,rabi,millet
27.1,73.0,747.9,10,kharif,pulses
20.1,51.5,2064.5,2,rabi,rice
24.7,84.3,884.7,3,kharif,jute
29.2,59.7,2368.5,12,summer,rice
34.3,54.4,610.7,13,rabi,cotton
29.4,68.8,2027.7,1,summer,potato
32.6,70.2,1241.2,3,rabi,rice
28.2,67.5,1479.6,5,summer,sugarcane
34.0,46.4,822.7,6,rabi,rice
32.0,61.1,200.6,14,summer,cumin
23.0,53.0,716.2,13,summer,cotton
25.3,70.7,1528.3,1,summer,maize
26.6,62.2,1391.8,2,kharif,rice
25.3,49.8,1308.4,3,summer,rice
28.1,60.4,742.0,6,summer,wheat
22.7,86.3,616.4,6,summer,rice
28.7,51.2,347.2,14,kharif,millet
33.6,46.0,764.9,10,rabi,groundnut
21.0,67.4,2127.6,12,kharif,coconut
31.5,43.2,684.2,6,summer,mustard
34.4,65.9,669.9,6,rabi,mustard
20.4,72.9,562.5,13,rabi,cotton
23.9,41.8,653.8,13,kharif,cotton
34.3,77.3,2185.1,2,kharif,rice
33.6,49.4,520.8,6,summer,wheat
31.2,62.5,641.0,9,kharif,cotton
